origin_node_id,destin_node_id,origin_osmid,destin_osmid
86,237,53061184,vn_sink
86,237,53061184,vn_sink
86,237,53061184,vn_sink
86,237,53061184,vn_sink
86,237,53061184,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
88,237,53061185,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
89,237,53061189,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
90,237,53061195,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
12,237,53062745,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
31,237,53063915,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
32,237,53063917,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
33,237,53063927,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
34,237,53063931,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
221,237,53063935_m,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
35,237,53063939,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
184,237,53063945_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
211,237,53063951_m,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
27,237,53075161,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
146,237,53075819,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
174,237,53075820_m,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
149,237,53075823,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
154,237,53075856,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
156,237,53075863,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
179,237,53075867_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
182,237,53075875_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
181,237,53075877_m,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
43,237,53078342,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
126,237,53080854,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
135,237,53080872,vn_sink
